Proverbs,14,11,"Lives of careless wrongdoing are run-down shacks;
holy living builds soaring cathedrals."
Proverbs,14,12-13,"There’s a way of life that looks harmless enough;
look again—it leads straight to hell.
Sure, those people appear to be having a good time,
but all that laughter will end in heartbreak."
Proverbs,14,14,"A mean person gets paid back in meanness,
a gracious person in grace."
Proverbs,14,15,"The gullible believe anything they’re told;
the prudent sift and weigh every word."
Proverbs,14,16,"The wise watch their steps and avoid evil;
fools are headstrong and reckless."
Proverbs,14,17,"The hotheaded do things they’ll later regret;
the coldhearted get the cold shoulder."
Proverbs,14,18,"Foolish dreamers live in a world of illusion;
wise realists plant their feet on the ground."
Proverbs,14,19,"Eventually, evil will pay tribute to good;
the wicked will respect God-loyal people."
Proverbs,14,20,"An unlucky loser is shunned by all,
but everyone loves a winner."
Proverbs,14,21,"It’s criminal to ignore a neighbor in need,
but compassion for the poor—what a blessing!"
Proverbs,14,22,"Isn’t it obvious that conspirators lose out,
while the thoughtful win love and trust?"
Proverbs,14,23,"Hard work always pays off;
mere talk puts no bread on the table."
Proverbs,14,24,"The wise accumulate wisdom;
fools get stupider by the day."
Proverbs,14,25,"Souls are saved by truthful witness
and betrayed by the spread of lies."
Proverbs,14,26,"The Fear-of-GOD builds up confidence,
and makes a world safe for your children."
Proverbs,14,27,"The Fear-of-GOD is a spring of living water
so you won’t go off drinking from poisoned wells."
Proverbs,14,28,"The mark of a good leader is loyal followers;
leadership is nothing without a following."
Proverbs,14,29,"Slowness to anger makes for deep understanding;
a quick-tempered person stockpiles stupidity."
Proverbs,14,30,"A sound mind makes for a robust body,
but runaway emotions corrode the bones."
Proverbs,14,31,"You insult your Maker when you exploit the powerless;
when you’re kind to the poor, you honor God."
Proverbs,14,32,"The evil of bad people leaves them out in the cold;
the integrity of good people creates a safe place for living."
Proverbs,14,33,"Lady Wisdom is at home in an understanding heart—
fools never even get to say hello."
Proverbs,14,34,"God-devotion makes a country strong;
God-avoidance leaves people weak."
Proverbs,14,35,"Diligent work gets a warm commendation;
shiftless work earns an angry rebuke."
Proverbs,15,1,"A gentle response defuses anger,
but a sharp tongue kindles a temper-fire."
Proverbs,15,2,"Knowledge flows like spring water from the wise;
fools are leaky faucets, dripping nonsense."
Proverbs,15,3,"GOD doesn’t miss a thing—
he’s alert to good and evil alike."
Proverbs,15,4,"Kind words heal and help;
cutting words wound and maim."
Proverbs,15,5,"Moral dropouts won’t listen to their elders;
welcoming correction is a mark of good sense."
Proverbs,15,6,"The lives of God-loyal people flourish;
a misspent life is soon bankrupt."
Proverbs,15,7,"Perceptive words spread knowledge;
fools are hollow—there’s nothing to them."
Proverbs,15,8,"GOD can’t stand pious poses,
but he delights in genuine prayers."
Proverbs,15,9,"A life frittered away disgusts GOD;
he loves those who run straight for the finish line."
Proverbs,15,10,"It’s a school of hard knocks for those who leave God’s path,
a dead-end street for those who hate God’s rules."
Proverbs,15,11,"Even hell holds no secrets from GOD—
do you think he can’t read human hearts?"
Proverbs,15,12,"Know-it-alls don’t like being told what to do;
they avoid the company of wise men and women."
Proverbs,15,13,"A cheerful heart brings a smile to your face;
a sad heart makes it hard to get through the day."
Proverbs,15,14,"An intelligent person is always eager to take in more truth;
fools feed on fast-food fads and fancies."
Proverbs,15,15,"A miserable heart means a miserable life;
a cheerful heart fills the day with song."
Proverbs,15,16,"A simple life in the Fear-of-GOD
is better than a rich life with a ton of headaches."
Proverbs,15,17,"Better a bread crust shared in love
than a slab of prime rib served in hate."
Proverbs,15,18,"Hot tempers start fights;
a calm, cool spirit keeps the peace."
Proverbs,15,19,"The path of lazy people is overgrown with briers;
the diligent walk down a smooth road."
Proverbs,15,20,"Intelligent children make their parents proud;
lazy students embarrass their parents."
Proverbs,15,21,"The empty-headed treat life as a plaything;
the perceptive grasp its meaning and make a go of it."
Proverbs,15,22,"Refuse good advice and watch your plans fail;
take good counsel and watch them succeed."
Proverbs,15,23,"Congenial conversation—what a pleasure!
The right word at the right time—beautiful!"
Proverbs,15,24,"Life ascends to the heights for the thoughtful—
it’s a clean about-face from descent into hell."
Proverbs,15,25,"GOD smashes the pretensions of the arrogant;
he stands with those who have no standing."
Proverbs,15,26,"GOD can’t stand evil scheming,
but he puts words of grace and beauty on display."
Proverbs,15,27,"A greedy and grasping person destroys community;
those who refuse to exploit live and let live."
Proverbs,15,28,"Prayerful answers come from God-loyal people;
the wicked are sewers of abuse."
Proverbs,15,29,"GOD keeps his distance from the wicked;
he closely attends to the prayers of God-loyal people."
Proverbs,15,30,"A twinkle in the eye means joy in the heart,
and good news makes you feel fit as a fiddle."
Proverbs,15,31,"Listen to good advice if you want to live well,
an honored guest among wise men and women."
Proverbs,15,32,"An undisciplined, self-willed life is puny;
an obedient, God-willed life is spacious."
Proverbs,15,33,"Fear-of-GOD is a school in skilled living—
first you learn humility, then you experience glory."
Proverbs,16,1,"Mortals make elaborate plans,
but GOD has the last word."
Proverbs,16,2,"Humans are satisfied with whatever looks good;
GOD probes for what is good."
Proverbs,16,3,"Put GOD in charge of your work,
then what you’ve planned will take place."
Proverbs,16,4,"GOD made everything with a place and purpose;
even the wicked are included—but for judgment."
Proverbs,16,5,"GOD can’t stomach arrogance or pretense;
believe me, he’ll put those braggarts in their place."
Proverbs,16,6,"Guilt is banished through love and truth;
Fear-of-GOD deflects evil."
Proverbs,16,7,"When GOD approves of your life,
even your enemies will end up shaking your hand."
Proverbs,16,8,"Far better to be right and poor
than to be wrong and rich."
Proverbs,16,9,"We plan the way we want to live,
but only GOD makes us able to live it."
Proverbs,16,10,"A good leader motivates,
doesn’t mislead, doesn’t exploit."
Proverbs,16,11,"GOD cares about honesty in the workplace;
your business is his business."
Proverbs,16,12,"Good leaders abhor wrongdoing of all kinds;
sound leadership has a moral foundation."
Proverbs,16,13,"Good leaders cultivate honest speech;
they love advisors who tell them the truth."
Proverbs,16,14,"An intemperate leader wreaks havoc in lives;
you’re smart to stay clear of someone like that."
Proverbs,16,15,"Good-tempered leaders invigorate lives;
they’re like spring rain and sunshine."
Proverbs,16,16,"Get wisdom—it’s worth more than money;
choose insight over income every time."
Proverbs,16,17,"The road of right living bypasses evil;
watch your step and save your life."
Proverbs,16,18,"First pride, then the crash—
the bigger the ego, the harder the fall."
Proverbs,16,19,"It’s better to live humbly among the poor
than to live it up among the rich and famous."
Proverbs,16,20,"It pays to take life seriously;
things work out when you trust in GOD."
Proverbs,16,21,"A wise person gets known for insight;
gracious words add to one’s reputation."
Proverbs,16,22,"True intelligence is a spring of fresh water,
while fools sweat it out the hard way."
Proverbs,16,23,"They make a lot of sense, these wise folks;
whenever they speak, their reputation increases."
Proverbs,16,24,"Gracious speech is like clover honey—
good taste to the soul, quick energy for the body."
Proverbs,16,25,"There’s a way that looks harmless enough;
look again—it leads straight to hell."
Proverbs,16,26,"Appetite is an incentive to work;
hunger makes you work all the harder."
Proverbs,16,27,"Mean people spread mean gossip;
their words smart and burn."
Proverbs,16,28,"Troublemakers start fights;
gossips break up friendships."
Proverbs,16,29,"Calloused climbers betray their very own friends;
they’d stab their own grandmothers in the back."
Proverbs,16,30,"A shifty eye betrays an evil intention;
a clenched jaw signals trouble ahead."
Proverbs,16,31,"Gray hair is a mark of distinction,
the award for a God-loyal life."
Proverbs,16,32,"Moderation is better than muscle,
self-control better than political power."
Proverbs,16,33,"Make your motions and cast your votes,
but GOD has the final say."
Proverbs,17,1,"A meal of bread and water in contented peace
is better than a banquet spiced with quarrels."
Proverbs,17,2,"A wise servant takes charge of an unruly child
and is honored as one of the family."
Proverbs,17,3,"As silver in a crucible and gold in a pan,
so our lives are refined by GOD."
Proverbs,17,4,"Evil people relish malicious conversation;
the ears of liars itch for dirty gossip."
Proverbs,17,5,"Whoever mocks poor people insults their Creator;
gloating over misfortune is a punishable crime."
Proverbs,17,6,"Old people are distinguished by grandchildren;
children take pride in their parents."
Proverbs,17,7,"We don’t expect eloquence from fools,
nor do we expect lies from our leaders."
Proverbs,17,8,"Receiving a gift is like getting a rare gemstone;
any way you look at it, you see beauty refracted."
Proverbs,17,9,"Overlook an offense and bond a friendship;
fasten on to a slight and—good-bye, friend!"
Proverbs,17,10,"A quiet rebuke to a person of good sense
does more than a whack on the head of a fool."
Proverbs,17,11,"Criminals out looking for nothing but trouble
won’t have to wait long—they’ll meet it coming and going!"
Proverbs,17,12,"Better to meet a grizzly robbed of her cubs
than a fool hellbent on folly."
Proverbs,17,13,"Those who return evil for good
will meet their own evil returning."
Proverbs,17,14,"The start of a quarrel is like a leak in a dam,
so stop it before it bursts."
Proverbs,17,15,"Whitewashing bad people and throwing mud on good people
are equally abhorrent to GOD."
Proverbs,17,16,"What’s this? Fools out shopping for wisdom!
They wouldn’t recognize it if they saw it!"
Proverbs,17,17,"Friends love through all kinds of weather,
and families stick together in all kinds of trouble."
Proverbs,17,18,"It’s stupid to try to get something for nothing,
or run up huge bills you can never pay."
Proverbs,17,19,"The person who courts sin marries trouble;
build a wall, invite a burglar."
Proverbs,17,20,"A bad motive can’t achieve a good end;
double-talk brings you double trouble."
Proverbs,17,21,"Having a fool for a child is misery;
it’s no fun being the parent of a dolt."
Proverbs,17,22,"A cheerful disposition is good for your health;
gloom and doom leave you bone-tired."
Proverbs,17,23,"The wicked take bribes under the table;
they show nothing but contempt for justice."
Proverbs,17,24,"The perceptive find wisdom in their own front yard;
fools look for it everywhere but right here."
Proverbs,17,25,"A surly, stupid child is sheer pain to a father,
a bitter pill for a mother to swallow."
Proverbs,17,26,"It’s wrong to penalize good behavior,
or make good citizens pay for the crimes of others."
Proverbs,17,27,"The one who knows much says little;
an understanding person remains calm."
Proverbs,17,28,"Even dunces who keep quiet are thought to be wise;
as long as they keep their mouths shut, they’re smart."
Proverbs,18,1,"Loners who care only for themselves
spit on the common good."
Proverbs,18,2,"Fools care nothing for thoughtful discourse;
all they do is run off at the mouth."
Proverbs,18,3,"When wickedness arrives, shame’s not far behind;
contempt for life is contemptible."
Proverbs,18,4,"Many words rush along like rivers in flood,
but deep wisdom flows up from artesian springs."
Proverbs,18,5,"It’s not right to go easy on the guilty,
or come down hard on the innocent."
Proverbs,18,6,"The words of a fool start fights;
do him a favor and gag him."
Proverbs,18,7,"Fools are undone by their big mouths;
their souls are crushed by their words."
Proverbs,18,8,"Listening to gossip is like eating cheap candy;
do you really want junk like that in your belly?"
Proverbs,18,9,"Slack habits and sloppy work
are as bad as vandalism."
Proverbs,18,10,"GOD’s name is a place of protection—
good people can run there and be safe."
Proverbs,18,11,"The rich think their wealth protects them;
they imagine themselves safe behind it."
Proverbs,18,12,"Pride first, then the crash,
but humility is precursor to honor."
Proverbs,18,13,"Answering before listening
is both stupid and rude."
Proverbs,18,14,"A healthy spirit conquers adversity,
but what can you do when the spirit is crushed?"
Proverbs,18,15,"Wise men and women are always learning,
always listening for fresh insights."
Proverbs,18,16,"A gift gets attention;
it buys the attention of eminent people."
Proverbs,18,17,"The first speech in a court case is always convincing—
until the cross-examination starts!"
Proverbs,18,18,"You may have to draw straws
when faced with a tough decision."
Proverbs,18,19,"Do a favor and win a friend forever;
nothing can untie that bond."
Proverbs,18,20,"Words satisfy the mind as much as fruit does the stomach;
good talk is as gratifying as a good harvest."
Proverbs,18,21,"Words kill, words give life;
they’re either poison or fruit—you choose."
Proverbs,18,22,"Find a good spouse, you find a good life—
and even more: the favor of GOD!"
Proverbs,18,23,"The poor speak in soft supplications;
the rich bark out answers."
Proverbs,18,24,"Friends come and friends go,
but a true friend sticks by you like family."
Proverbs,19,1,"Better to be poor and honest
than a rich person no one can trust."
Proverbs,19,2,"Ignorant zeal is worthless;
haste makes waste."
Proverbs,19,3,"People ruin their lives by their own stupidity,
so why does GOD always get blamed?"
Proverbs,19,4,"Wealth attracts friends as honey draws flies,
but poor people are avoided like a plague."
Proverbs,19,5,"Perjury won’t go unpunished.
Would you let a liar go free?"
Proverbs,19,6,"Lots of people flock around a generous person;
everyone’s a friend to the philanthropist."
Proverbs,19,7,"When you’re down on your luck, even your family avoids you—
yes, even your best friends wish you’d get lost.
If they see you coming, they look the other way—
out of sight, out of mind."
Proverbs,19,8,"Grow a wise heart—you’ll do yourself a favor;
keep a clear head—you’ll find a good life."
Proverbs,19,9,"The person who tells lies gets caught;
the person who spreads rumors is ruined."
Proverbs,19,10,"Blockheads shouldn’t live on easy street
any more than workers should give orders to their boss."
Proverbs,19,11,"Smart people know how to hold their tongue;
their grandeur is to forgive and forget."
Proverbs,19,12,"Mean-tempered leaders are like mad dogs;
the good-natured are like fresh morning dew."
Proverbs,19,13,"A parent is worn to a frazzle by an irresponsible child;
a nagging spouse is a leaky faucet."
Proverbs,19,14,"House and land are handed down from parents,
but a congenial spouse comes straight from GOD."
Proverbs,19,15,"Life collapses on loafers;
lazybones go hungry."
Proverbs,19,16,"Keep the rules and keep your life;
careless living kills."
Proverbs,19,17,"Mercy to the needy is a loan to GOD,
and GOD pays back those loans in full."
Proverbs,19,18,"Discipline your children while you still have the chance;
indulging them destroys them."
Proverbs,19,19,"Let angry people endure the backlash of their own anger;
if you try to make it better, you’ll only make it worse."
Proverbs,19,20,"Take good counsel and accept correction—
that’s the way to live wisely and well."
Proverbs,19,21,"We humans keep brainstorming options and plans,
but GOD’s purpose prevails."
Proverbs,19,22,"It’s only human to want to make a buck,
but it’s better to be poor than a liar."
Proverbs,19,23,"Fear-of-GOD is life itself,
a full life, and serene—no nasty surprises."
Proverbs,19,24,"Some people dig a fork into the pie
but are too lazy to raise it to their mouth."
Proverbs,19,25,"Punish the insolent—make an example of them.
Who knows? Somebody might learn a good lesson."
Proverbs,19,26,"Kids who lash out against their parents
are an embarrassment and disgrace."
Proverbs,19,27,"If you quit listening, dear child, and strike off on your own,
you’ll soon be out of your depth."
Proverbs,19,28,"An unprincipled witness desecrates justice;
the mouths of the wicked spew malice."
Proverbs,19,29,"The irreverent have to learn reverence the hard way;
only a slap in the face brings fools to attention."
Proverbs,20,1,"Wine makes you mean, beer makes you quarrelsome—
a staggering drunk is not much fun."
Proverbs,20,2,"Quick-tempered leaders are like mad dogs—
cross them and they bite your head off."
Proverbs,20,3,"It’s a mark of good character to avert quarrels,
but fools love to pick fights."
Proverbs,20,4,"A farmer too lazy to plant in the spring
has nothing to harvest in the fall."
Proverbs,20,5,"Knowing what is right is like deep water in the heart;
a wise person draws from the well within."
Proverbs,20,6,"Lots of people claim to be loyal and loving,
but where on earth can you find one?"
Proverbs,20,7,"God-loyal people, living honest lives,
make it much easier for their children."
Proverbs,20,8-9,"Leaders who know their business and care
keep a sharp eye out for the shoddy and cheap,
For who among us can be trusted
to be always diligent and honest?"
Proverbs,20,10,"Switching price tags and padding the expense account
are two things GOD hates."
Proverbs,20,11,"Young people eventually reveal by their actions
if their motives are on the up and up."
Proverbs,20,12,"Ears that hear and eyes that see—
we get our basic equipment from GOD!"
Proverbs,20,13,"Don’t be too fond of sleep; you’ll end up in the poorhouse.
Wake up and get up; then there’ll be food on the table."
Proverbs,20,14,"The shopper says, “That’s junk—I’ll take it off your hands,”
then goes off boasting of the bargain."
Proverbs,20,15,"Drinking from the beautiful chalice of knowledge
is better than adorning oneself with gold and rare gems."
Proverbs,20,16,"Hold tight to collateral on any loan to a stranger;
beware of accepting what a transient has pawned."
Proverbs,20,17,"Stolen bread tastes sweet,
but soon your mouth is full of gravel."
Proverbs,20,18,"Form your purpose by asking for counsel,
then carry it out using all the help you can get."
Proverbs,20,19,"Gossips can’t keep secrets,
so never confide in blabbermouths."
Proverbs,20,20,"Anyone who curses father and mother
extinguishes light and exists benighted."
Proverbs,20,21,"A bonanza at the beginning
is no guarantee of blessing at the end."
Proverbs,20,22,"Don’t ever say, “I’ll get you for that!”
Wait for GOD; he’ll settle the score."
Proverbs,20,23,"GOD hates cheating in the marketplace;
rigged scales are an outrage."
Proverbs,20,24,"The very steps we take come from GOD;
otherwise how would we know where we’re going?"
Proverbs,20,25,"An impulsive vow is a trap;
later you’ll wish you could get out of it."
Proverbs,20,26,"After careful scrutiny, a wise leader
makes a clean sweep of rebels and dolts."
Proverbs,20,27,"GOD is in charge of human life,
watching and examining us inside and out."
Proverbs,20,28,"Love and truth form a good leader;
sound leadership is founded on loving integrity."
Proverbs,20,29,"Youth may be admired for vigor,
but gray hair gives prestige to old age."
Proverbs,20,30,"A good thrashing purges evil;
punishment goes deep within us."
Proverbs,21,1,"Good leadership is a channel of water controlled by GOD;
he directs it to whatever ends he chooses."
Proverbs,21,2,"We justify our actions by appearances;
GOD examines our motives."
Proverbs,21,3,"Clean living before God and justice with our neighbors
mean far more to GOD than religious performance."
Proverbs,21,4,"Arrogance and pride—distinguishing marks in the wicked—
are just plain sin."
Proverbs,21,5,"Careful planning puts you ahead in the long run;
hurry and scurry puts you further behind."
Proverbs,21,6,"Make it to the top by lying and cheating;
get paid with smoke and a promotion—to death!"
Proverbs,21,7,"The wicked get buried alive by their loot
because they refuse to use it to help others."
Proverbs,21,8,"Mixed motives twist life into tangles;
pure motives take you straight down the road."
Proverbs,21,9-24,"Better to live alone in a tumbledown shack
than share a mansion with a nagging spouse."
Proverbs,21,10,"Wicked souls love to make trouble;
they feel nothing for friends and neighbors."
Proverbs,21,11,"Simpletons only learn the hard way,
but the wise learn by listening."
Proverbs,21,12,"A God-loyal person will see right through the wicked
and undo the evil they’ve planned."
Proverbs,21,13,"If you stop your ears to the cries of the poor,
your cries will go unheard, unanswered."
Proverbs,21,14,"A quietly given gift soothes an irritable person;
a heartfelt present cools a hot temper."
Proverbs,21,15,"Good people celebrate when justice triumphs,
but for the workers of evil it’s a bad day."
Proverbs,21,16,"Whoever wanders off the straight and narrow
ends up in a congregation of ghosts."
Proverbs,21,17,"You’re addicted to thrills? What an empty life!
The pursuit of pleasure is never satisfied."
Proverbs,21,18,"What a bad person plots against the good, boomerangs;
the plotter gets it in the end."
Proverbs,21,19,"Better to live in a tent in the wild
than with a cross and petulant spouse."
Proverbs,21,20,"Valuables are safe in a wise person’s home;
fools put it all out for yard sales."
Proverbs,21,21,"Whoever goes hunting for what is right and kind
finds life itself—glorious life!"
Proverbs,21,22,"One sage entered a whole city of armed soldiers—
their trusted defenses fell to pieces!"
Proverbs,21,23,"Watch your words and hold your tongue;
you’ll save yourself a lot of grief."
Proverbs,21,24,"You know their names—Brash, Impudent, Blasphemer—
intemperate hotheads, every one."
Proverbs,21,25,"Lazy people finally die of hunger
because they won’t get up and go to work."
Proverbs,21,26,"Sinners are always wanting what they don’t have;
the God-loyal are always giving what they do have."
Proverbs,21,27,"Religious performance by the wicked stinks;
it’s even worse when they use it to get ahead."
Proverbs,21,28,"A lying witness is unconvincing;
a person who speaks truth is respected."
Proverbs,21,29,"Unscrupulous people fake it a lot;
honest people are sure of their steps."
Proverbs,21,30,"Nothing clever, nothing conceived, nothing contrived,
can get the better of GOD."
Proverbs,21,31,"Do your best, prepare for the worst—
then trust GOD to bring victory."
Proverbs,22,1,"A sterling reputation is better than striking it rich;
a gracious spirit is better than money in the bank."
Proverbs,22,2,"The rich and the poor shake hands as equals—
GOD made them both!"
Proverbs,22,3-12,"A prudent person sees trouble coming and ducks;
a simpleton walks in blindly and is clobbered."
Proverbs,22,4,"The payoff for meekness and Fear-of-GOD
is plenty and honor and a satisfying life."
Proverbs,22,5,"The perverse travel a dangerous road, potholed and mud-slick;
if you know what’s good for you, stay clear of it."
Proverbs,22,6,"Point your kids in the right direction—
when they’re old they won’t be lost."
Proverbs,22,7,"The poor are always ruled over by the rich,
so don’t borrow and put yourself under their power."
Proverbs,22,8,"Whoever sows sin reaps weeds,
and bullying anger sputters into nothing."
Proverbs,22,9,"Generous hands are blessed hands
because they give bread to the poor."
Proverbs,22,10,"Kick out the troublemakers and things will quiet down;
you need a break from bickering and griping!"
Proverbs,22,11,"GOD loves the pure-hearted and well-spoken;
good leaders also delight in their friendship."
Proverbs,22,12,"GOD guards knowledge with a passion,
but he’ll have nothing to do with deception."
Proverbs,22,13,"The loafer says, “There’s a lion on the loose!
If I go out I’ll be eaten alive!”"
Proverbs,22,14,"The mouth of a prostitute is a bottomless pit;
you’ll fall in that pit if you’re on the outs with GOD."
Proverbs,22,15,"Young people are prone to foolishness and fads;
the cure comes through tough-minded discipline."
Proverbs,22,16,"Exploit the poor or glad-hand the rich—whichever,
you’ll end up the poorer for it."
Proverbs,22,17-21,"Listen carefully to my wisdom;
take to heart what I can teach you.
You’ll treasure its sweetness deep within;
you’ll give it bold expression in your speech.
To make sure your foundation is trust in GOD,
I’m laying it all out right now just for you.
I’m giving you thirty sterling principles—
tested guidelines to live by.
Believe me—these are truths that work,
and will keep you accountable
to those who sent you."
Proverbs,22,22-23,"Don’t walk on the poor just because they’re poor,
and don’t use your position to crush the weak,
Because GOD will come to their defense;
the life you took, he’ll take from you and give back to them."
Proverbs,22,24-25,"Don’t hang out with angry people;
don’t keep company with hotheads.
Bad temper is contagious—
don’t get infected."
Proverbs,22,26-27,"Don’t gamble on the pot of gold at the end of the rainbow,
pawning your house against a lucky chance.
The time will come when you have to pay up;
you’ll be left with nothing but the shirt on your back."
Proverbs,22,28,"Don’t stealthily move back the boundary lines
staked out long ago by your ancestors."
Proverbs,22,29,"Observe people who are good at their work—
skilled workers are always in demand and admired;
they don’t take a backseat to anyone."
Proverbs,23,1-3,"When you go out to dinner with an influential person,
mind your manners:
Don’t gobble your food,
don’t talk with your mouth full.
And don’t stuff yourself;
bridle your appetite."
Proverbs,23,4-5,"Don’t wear yourself out trying to get rich;
restrain yourself!
Riches disappear in the blink of an eye;
wealth sprouts wings
and flies off into the wild blue yonder."
Proverbs,23,6-8,"Don’t accept a meal from a tightwad;
don’t expect anything special.
He’ll be as stingy with you as he is with himself;
he’ll say, “Eat! Drink!” but won’t mean a word of it.
His miserly serving will turn your stomach
when you realize the meal’s a sham."
Proverbs,23,9,"Don’t bother talking sense to fools;
they’ll only poke fun at your words."
Proverbs,23,10-11,"Don’t stealthily move back the boundary lines
or cheat orphans out of their property,
For they have a powerful Advocate
who will go to bat for them."
Proverbs,23,12,"Give yourselves to disciplined instruction;
open your ears to tested knowledge."
Proverbs,23,13-14,"Don’t be afraid to correct your young ones;
a spanking won’t kill them.
A good spanking, in fact, might save them
from something worse than death."
Proverbs,23,15-16,"Dear child, if you become wise,
I’ll be one happy parent.
My heart will dance and sing
to the tuneful truth you’ll speak."
Proverbs,23,17-18,"Don’t for a minute envy careless rebels;
soak yourself in the Fear-of-GOD—
That’s where your future lies.
Then you won’t be left with an armload of nothing."
Proverbs,23,19-21,"Oh listen, dear child—become wise;
point your life in the right direction.
Don’t drink too much wine and get drunk;
don’t eat too much food and get fat.
Drunks and gluttons will end up on skid row,
in a stupor and dressed in rags."
Proverbs,23,22-25,"Listen with respect to the father who raised you,
and when your mother grows old, don’t neglect her.
Buy truth—don’t sell it for love or money;
buy wisdom, buy education, buy insight.
Parents rejoice when their children turn out well;
wise children become proud parents.
So make your father happy!
Make your mother proud!"
Proverbs,23,26,"Dear child, I want your full attention;
please do what I show you."
Proverbs,23,27-28,"A prostitute is a bottomless pit;
a loose woman can get you in deep trouble fast.
She’ll take you for all you’ve got;
she’s worse than a pack of thieves."
Proverbs,23,29-35,"Who are the people who are always crying the blues?
Who do you know who reeks of self-pity?
Who keeps getting beaten up for no reason at all?
Whose eyes are bleary and bloodshot?
It’s those who spend the night with a bottle,
for whom drinking is serious business.
Don’t judge wine by its label,
or its bouquet, or its full-bodied flavor.
Judge it rather by the hangover it leaves you with—
the splitting headache, the queasy stomach.
Do you really prefer seeing double,
with your speech all slurred,
Reeling and seasick,
drunk as a sailor?
“They hit me,” you’ll say, “but it didn’t hurt;
they beat on me, but I didn’t feel a thing.
When I’m sober enough to manage it,
bring me another drink!”"
Proverbs,24,1-2,"Don’t envy bad people;
don’t even want to be around them.
All they think about is causing a disturbance;
all they talk about is making trouble."
Proverbs,24,3-4,"It takes wisdom to build a house,
and understanding to set it on a firm foundation;
It takes knowledge to furnish its rooms
with fine furniture and beautiful draperies."
Proverbs,24,5-6,"It’s better to be wise than strong;
intelligence outranks muscle any day.
Strategic planning is the key to warfare;
to win, you need a lot of good counsel."
Proverbs,24,7,"Wise conversation is way over the head of fools;
in a serious discussion they haven’t a clue."
Proverbs,24,8-9,"The person who’s always cooking up some evil
soon gets a reputation as prince of rogues.
Fools incubate sin;
cynics desecrate beauty."
Proverbs,24,10,"If you fall to pieces in a crisis,
there wasn’t much to you in the first place."
Proverbs,24,11-12,"Rescue the perishing;
don’t hesitate to step in and help.
If you say, “Hey, that’s none of my business,”
will that get you off the hook?
Someone is watching you closely, you know—
Someone not impressed with weak excuses."
Proverbs,24,13-14,"Eat honey, dear child—it’s good for you—
and delicacies that melt in your mouth.
Likewise knowledge,
and wisdom for your soul—
Get that and your future’s secured,
your hope is on solid rock."
Proverbs,24,15-16,"Don’t interfere with good people’s lives;
don’t try to get the best of them.
No matter how many times you trip them up,
God-loyal people don’t stay down long;
Soon they’re up on their feet,
while the wicked end up flat on their faces."
Proverbs,24,17-18,"Don’t laugh when your enemy falls;
don’t gloat over his collapse.
GOD might see, and become very provoked,
and then take pity on his plight."
Proverbs,24,19-20,"Don’t bother your head with braggarts
or wish you could succeed like the wicked.
Those people have no future at all;
they’re headed down a dead-end street."
Proverbs,24,21-22,"Fear GOD, dear child—respect your leaders;
don’t be defiant or mutinous.
Without warning your life can turn upside down,
and who knows how or when it might happen?"
Proverbs,24,23,"It’s wrong, very wrong,
to go along with injustice."
Proverbs,24,24-25,"Whoever whitewashes the wicked
gets a black mark in the history books,
But whoever exposes the wicked
will be thanked and rewarded."
Proverbs,24,26,"An honest answer
is like a warm hug."
Proverbs,24,27,"First plant your fields;
then build your barn."
Proverbs,24,28-29,"Don’t talk about your neighbors behind their backs—
no slander or gossip, please.
Don’t say to anyone, “I’ll get back at you for what you did to me.
I’ll make you pay for what you did!”"
Proverbs,24,30-34,"One day I walked by the field of an old lazybones,
and then passed the vineyard of a slob;
They were overgrown with weeds,
thick with thistles, all the fences broken down.
I took a long look and pondered what I saw;
the fields preached me a sermon and I listened:
“A nap here, a nap there, a day off here, a day off there,
sit back, take it easy—do you know what comes next?
Just this: You can look forward to a dirt-poor life,
with poverty as your permanent houseguest!”"
Proverbs,25,1,"There are also these proverbs of Solomon,
collected by scribes of Hezekiah, king of Judah."
Proverbs,25,2,"God delights in concealing things;
scientists delight in discovering things."
Proverbs,25,3,"Like the horizons for breadth and the ocean for depth,
the understanding of a good leader is broad and deep."
Proverbs,25,4-5,"Remove impurities from the silver
and the silversmith can craft a fine chalice;
Remove the wicked from leadership
and authority will be credible and God-honoring."
Proverbs,25,6-7,"Don’t work yourself into the spotlight;
don’t push your way into the place of prominence.
It’s better to be promoted to a place of honor
than face humiliation by being demoted."
Proverbs,25,8,"Don’t jump to conclusions—there may be
a perfectly good explanation for what you just saw."
Proverbs,25,9-10,"In the heat of an argument,
don’t betray confidences;
Word is sure to get around,
and no one will trust you."
Proverbs,25,11-12,"The right word at the right time
is like a custom-made piece of jewelry,
And a wise friend’s timely reprimand
is like a gold ring slipped on your finger."
Proverbs,25,13,"Reliable friends who do what they say
are like cool drinks in sweltering heat—refreshing!"
Proverbs,25,14,"Like billowing clouds that bring no rain
is the person who talks big but never produces."
Proverbs,25,15,"Patient persistence pierces through indifference;
gentle speech breaks down rigid defenses."
Proverbs,25,16-17,"When you’re given a box of candy, don’t gulp it all down;
eat too much chocolate and you’ll make yourself sick;
And when you find a friend, don’t outwear your welcome;
show up at all hours and he’ll soon get fed up."
Proverbs,25,18,"Anyone who tells lies against the neighbors
in court or on the street is a loose cannon."
Proverbs,25,19,"Trusting a double-crosser when you’re in trouble
is like biting down on an abscessed tooth."
Proverbs,25,20,"Singing light songs to the heavyhearted
is like pouring salt in their wounds."
